timestamp,latitude,longitude,pm25_ugm3,co_ppm,no2_ppb,so2_ppb,o3_ppb,temperature_c,relative_humidity,wind_speed_ms,wind_direction_deg,aqi_value
2023-03-08 05:00:00,23.8399927,90.40892135,26.9,1.04,101.2,13.8,39.3,25.7,72.9,3.9,10.1,82
2023-03-08 06:00:00,23.81428227,90.41618984,53.0,2.83,110.2,3.4,173.8,16.4,68.4,0.7,137.6,144
2023-03-08 07:00:00,23.75775625,90.37648169,6.7,3.29,57.8,20.1,83.0,1.6,48.1,2.3,88.7,28
2023-03-08 08:00:00,23.88455148,90.36707927,8.1,0.4,144.0,19.8,43.7,28.5,77.2,8.5,218.4,34
2023-03-08 09:00:00,23.84376475,90.43167676,35.5,2.15,48.2,22.1,181.5,32.2,49.9,2.9,354.7,101
2023-03-08 10:00:00,23.76044537,90.38540987,65.2,0.33,29.9,6.9,19.3,6.1,63.0,2.5,186.4,156
2023-03-08 11:00:00,23.87253077,90.35391459,96.2,1.79,37.1,16.8,35.3,16.9,93.9,2.0,153.2,172
2023-03-08 12:00:00,23.76255427,90.43576813,8.4,1.61,96.0,2.6,63.7,30.0,51.8,2.7,132.6,35
2023-03-08 13:00:00,23.8951298,90.42345398,14.5,0.47,61.1,6.9,87.3,41.5,33.5,2.4,282.6,56
2023-03-08 14:00:00,23.88160236,90.42212302,4.0,2.63,11.7,4.9,16.2,25.2,43.9,7.5,25.9,17
2023-03-08 15:00:00,23.7802084,90.41516256,,,,,,19.2,84.9,4.3,345.5,34
2023-03-08 16:00:00,23.83261394,90.39139921,28.4,1.39,19.0,5.3,47.9,23.5,70.1,2.2,150.5,85
2023-03-08 17:00:00,23.80710764,90.4388093,11.5,1.8,13.7,7.5,77.5,36.0,62.4,4.1,112.9,48
2023-03-08 18:00:00,23.86335909,90.38653503,7.9,3.69,11.7,10.4,66.7,19.8,54.8,1.3,350.7,33
2023-03-08 19:00:00,23.87248078,90.37678381,18.7,0.65,9.3,9.7,43.8,18.6,74.7,2.4,336.9,65
2023-03-08 20:00:00,23.82605872,90.40396575,6.4,0.58,19.7,3.7,44.4,21.1,48.0,1.6,231.1,27
2023-03-08 21:00:00,23.81111725,90.39635467,44.7,0.71,10.9,39.3,44.7,17.4,71.1,3.9,6.7,124
2023-03-08 22:00:00,23.76787794,90.35336909,17.0,1.28,31.2,10.4,85.9,26.0,50.4,2.3,269.5,61
2023-03-08 23:00:00,23.88000734,90.37869266,15.6,1.5,33.8,36.2,160.5,38.0,47.0,2.7,120.8,58
2023-03-09 00:00:00,23.8212277,90.38813498,26.6,1.0,96.7,5.2,68.0,27.6,52.3,2.1,139.8,82
2023-03-09 01:00:00,23.71350532,90.42918497,37.3,1.13,56.6,8.4,75.9,23.0,57.5,3.2,57.1,105
2023-03-09 02:00:00,23.83370919,90.38974785,78.1,0.85,108.1,13.8,154.6,22.7,64.0,4.0,188.4,163
2023-03-09 03:00:00,23.74257792,90.44396693,15.6,0.89,39.4,31.7,115.2,12.5,69.7,5.9,268.0,58
2023-03-09 04:00:00,23.72827572,90.42406618,75.2,0.73,103.2,40.2,64.1,32.1,10.0,2.0,98.3,161
2023-03-09 05:00:00,23.89719835,90.43191239,29.3,0.82,179.6,7.9,44.8,24.4,48.8,1.1,337.9,87
2023-03-09 06:00:00,23.87930987,90.43905631,19.6,0.28,235.5,7.1,39.8,23.6,57.2,3.3,70.1,67
2023-03-09 07:00:00,23.84554726,90.36957628,18.4,1.11,76.9,11.3,112.1,50.5,95.0,0.8,23.9,64
2023-03-09 08:00:00,23.81741485,90.43024422,11.9,0.3,60.9,22.9,47.0,27.4,43.4,1.9,232.0,50
2023-03-09 09:00:00,23.77701823,90.36931943,12.9,2.4,111.6,10.9,92.3,19.0,68.3,0.6,305.8,53
2023-03-09 10:00:00,23.76328676,90.40494595,46.2,0.82,142.6,14.0,16.9,21.6,94.9,12.9,343.1,127
2023-03-09 11:00:00,23.76730374,90.38060614,41.7,1.48,74.5,25.4,78.7,34.2,38.7,5.4,276.2,116
2023-03-09 12:00:00,23.79052488,90.39976753,7.7,1.15,24.7,25.2,27.3,25.9,72.9,5.1,71.9,32
2023-03-09 13:00:00,23.76840485,90.37109208,3.6,1.13,20.0,19.8,21.9,13.5,49.0,6.1,352.0,15
2023-03-09 14:00:00,23.7449477,90.44614198,7.6,3.4,37.5,17.3,28.2,32.4,54.9,4.7,331.0,31
2023-03-09 15:00:00,23.88246517,90.41659892,7.4,0.55,25.5,32.7,15.9,19.7,48.9,2.9,58.7,31
2023-03-09 16:00:00,23.85176649,90.37507366,10.9,0.39,19.2,5.1,81.8,40.0,50.4,3.0,201.2,45
2023-03-09 17:00:00,23.82823807,90.3736598,29.6,1.65,9.1,50.3,52.8,33.6,95.0,5.7,200.0,88
2023-03-09 18:00:00,23.78854316,90.36578311,7.4,0.94,36.4,26.5,34.8,21.4,81.9,6.0,159.3,31
2023-03-09 19:00:00,23.86086759,90.42771312,59.9,1.6,15.8,11.8,23.3,35.2,87.0,1.1,354.3,153
2023-03-09 20:00:00,23.73220371,90.3979623,3.1,2.35,29.1,23.8,33.3,25.5,74.8,2.2,21.5,13
2023-03-09 21:00:00,23.72785721,90.43943529,12.4,0.55,8.3,10.5,39.3,31.8,32.9,2.6,225.8,52
2023-03-09 22:00:00,23.89081186,90.35011451,25.2,2.19,70.8,16.0,14.6,28.9,72.9,4.8,73.9,78
2023-03-09 23:00:00,23.88847292,90.39966847,31.6,0.68,30.5,17.8,49.2,18.2,86.5,1.3,189.8,92
2023-03-10 00:00:00,23.8336963,90.39870885,15.6,1.33,116.8,21.1,110.1,19.9,47.9,1.2,280.7,58
2023-03-10 01:00:00,23.79312591,90.44826261,50.4,0.62,116.4,9.7,84.5,33.2,84.3,0.8,88.8,138
2023-03-10 02:00:00,23.87792948,90.42250423,52.1,1.59,36.2,22.2,86.7,22.3,79.1,1.7,141.6,142
2023-03-10 03:00:00,23.84795708,90.40391641,15.4,1.29,107.7,9.6,148.5,21.8,95.0,1.9,342.3,58
2023-03-10 04:00:00,23.85375791,90.40812102,25.6,0.66,267.9,19.3,126.9,17.4,56.6,6.9,274.1,79
2023-03-10 05:00:00,23.83012667,90.41991239,51.4,0.45,71.1,12.5,212.9,28.4,43.0,4.4,206.2,140
2023-03-10 06:00:00,23.88434696,90.441882,16.5,2.4,311.9,3.0,35.2,41.5,57.8,4.8,79.9,60
2023-03-10 07:00:00,23.76220116,90.35637893,101.3,0.84,132.7,8.0,44.2,16.5,93.7,1.0,153.1,175
2023-03-10 08:00:00,23.75328437,90.3564211,15.1,2.78,227.6,21.4,129.0,25.2,28.4,2.1,278.7,57
2023-03-10 09:00:00,23.81761596,90.37055253,33.1,0.99,79.1,11.1,78.9,36.3,23.6,4.1,295.4,95
2023-03-10 10:00:00,23.7701197,90.39417911,8.6,3.47,69.2,28.3,58.1,24.4,66.8,2.8,88.1,36
2023-03-10 11:00:00,23.71130206,90.38493486,23.4,0.8,162.3,5.3,35.6,28.6,56.1,3.6,238.3,75
2023-03-10 12:00:00,23.8923941,90.35520406,7.1,3.48,76.8,24.4,36.6,16.5,65.2,0.8,34.2,30
2023-03-10 13:00:00,23.88071202,90.40984008,14.8,1.59,40.6,12.7,45.1,28.4,83.9,2.7,8.4,57
2023-03-10 14:00:00,23.70208418,90.43431813,4.6,1.4,40.1,10.4,12.3,23.5,53.9,4.2,197.5,19
2023-03-10 15:00:00,23.87362837,90.35559459,36.4,0.63,20.2,4.7,41.4,32.9,27.5,1.1,80.8,103
2023-03-10 16:00:00,23.8035743,90.40231072,18.9,2.18,24.1,13.0,29.5,34.5,95.0,0.5,28.4,65
2023-03-10 17:00:00,23.80101303,90.44815624,39.5,2.67,44.9,6.5,57.7,45.7,45.1,1.0,262.7,111
2023-03-10 18:00:00,23.7334762,90.35502794,9.5,1.07,18.5,7.5,39.2,29.6,43.8,5.7,179.3,40
2023-03-10 19:00:00,23.73933842,90.3794408,30.7,0.33,10.4,10.8,126.0,27.6,87.1,0.9,286.7,90
2023-03-10 20:00:00,23.75618364,90.39420146,14.7,0.56,11.4,8.4,39.7,26.6,57.3,2.5,239.0,56
2023-03-10 21:00:00,23.81123059,90.367341,14.6,0.6,24.4,26.0,32.4,22.2,63.7,0.4,262.7,56
2023-03-10 22:00:00,23.79655504,90.40512156,93.8,1.69,17.1,2.0,17.7,27.7,74.7,1.2,110.6,171
2023-03-10 23:00:00,23.75524799,90.43520045,11.5,0.88,17.8,11.5,46.2,22.6,86.7,2.9,94.8,48
2023-03-11 00:00:00,23.8612065,90.38660755,56.5,0.9,29.9,10.6,102.4,26.3,58.3,2.5,216.3,152
2023-03-11 01:00:00,23.77032328,90.35087823,35.6,0.85,176.5,12.7,114.1,35.5,95.0,5.1,72.0,101
2023-03-11 02:00:00,23.73937641,90.41136942,13.0,4.55,66.3,7.3,64.8,16.9,22.3,3.3,293.5,53
2023-03-11 03:00:00,23.7827031,90.43822696,10.1,1.39,107.0,21.2,79.9,34.1,80.2,1.1,188.3,42
2023-03-11 04:00:00,23.84117962,90.4293444,13.0,1.34,71.6,10.9,125.8,35.5,48.2,2.1,81.7,53
2023-03-11 05:00:00,23.76473135,90.4150704,61.4,0.83,92.9,13.5,110.5,24.1,92.4,1.8,225.1,154
2023-03-11 06:00:00,23.76371521,90.42755027,93.9,1.46,60.2,26.7,117.7,8.0,67.8,0.3,340.2,171
2023-03-11 07:00:00,23.72315818,90.38224951,24.2,0.63,86.9,12.7,47.2,20.1,51.5,7.0,29.6,76
2023-03-11 08:00:00,23.72032721,90.39857843,29.5,1.97,50.5,4.1,50.4,35.4,78.3,2.6,39.4,88
2023-03-11 09:00:00,23.75859094,90.3884704,43.4,0.67,175.1,7.9,160.5,24.8,82.9,2.9,303.8,121
2023-03-11 10:00:00,23.84391821,90.35399711,22.1,2.23,63.6,10.3,124.3,17.0,77.8,4.0,39.5,72
2023-03-11 11:00:00,23.80756854,90.37454014,49.7,0.75,76.6,4.5,31.9,21.0,44.4,4.0,14.2,136
2023-03-11 12:00:00,23.86498839,90.39968502,22.7,2.37,83.6,8.3,70.0,31.7,55.3,4.3,125.3,73
2023-03-11 13:00:00,23.84365747,90.41455147,23.7,5.23,83.0,11.0,134.9,29.4,64.9,1.9,168.0,75
2023-03-11 14:00:00,23.8275384,90.35192724,9.7,1.41,27.6,48.9,77.9,23.1,64.2,1.7,205.0,40
2023-03-11 15:00:00,23.72855014,90.442682,6.1,3.83,31.5,13.6,19.6,22.1,80.0,5.2,182.6,25
2023-03-11 16:00:00,23.88299407,90.40973511,1.8,2.37,29.3,11.7,29.9,21.9,24.7,7.1,328.7,8
2023-03-11 17:00:00,23.70594308,90.43344295,31.2,0.48,21.4,44.2,15.4,17.6,71.7,0.4,276.7,91
2023-03-11 18:00:00,23.89150741,90.36845203,11.1,1.66,37.5,20.1,24.8,37.9,59.2,5.1,354.2,46
2023-03-11 19:00:00,23.86069694,90.41275172,7.8,2.07,25.6,19.7,44.9,22.4,48.2,2.1,171.5,33
2023-03-11 20:00:00,23.75045715,90.35810506,2.7,1.91,36.4,10.9,59.3,34.7,50.2,2.4,30.4,11
2023-03-11 21:00:00,23.89709963,90.39526995,10.9,1.52,69.0,5.2,45.6,37.2,60.7,0.1,344.0,45
2023-03-11 22:00:00,23.78966452,90.4197283,9.0,1.62,33.0,14.9,15.9,33.0,10.0,2.5,1.5,38
2023-03-11 23:00:00,23.86091842,90.416123,10.2,1.4,41.7,44.6,68.0,21.5,51.0,1.6,279.4,42
2023-03-12 00:00:00,23.88643072,90.37335796,28.2,1.33,101.8,31.4,107.1,28.2,47.5,0.2,11.3,85
2023-03-12 01:00:00,23.79952864,90.36110475,24.5,0.58,50.5,21.1,116.9,24.8,75.7,5.6,274.0,77
2023-03-12 02:00:00,23.82400623,90.38554736,8.0,1.07,88.2,8.3,86.1,17.8,48.9,2.9,337.7,33
2023-03-12 03:00:00,23.83094585,90.41104166,9.6,0.49,59.5,4.2,79.1,27.6,60.7,3.2,140.1,40
2023-03-12 04:00:00,23.81669144,90.35896131,9.0,0.83,20.9,6.1,88.2,15.6,95.0,5.6,86.7,38
2023-03-12 05:00:00,23.73713068,90.43371336,126.4,0.81,174.5,15.7,97.4,34.5,84.9,4.1,81.5,188
2023-03-12 06:00:00,23.75838393,90.40038896,78.6,1.03,42.8,7.2,91.4,21.3,83.0,0.7,177.0,163
2023-03-12 07:00:00,23.72144907,90.43577345,11.8,0.62,80.4,22.7,21.4,26.6,55.0,4.7,61.5,49
2023-03-12 08:00:00,23.78713529,90.41490938,5.5,1.81,156.5,4.5,180.8,27.3,75.9,0.6,242.3,23
2023-03-12 09:00:00,23.73705445,90.44741214,29.1,1.07,155.7,10.7,48.0,22.9,60.3,3.9,132.6,87
2023-03-12 10:00:00,23.73504038,90.39915317,22.1,0.88,147.0,6.4,30.9,29.7,61.1,8.1,116.3,72
2023-03-12 11:00:00,23.72308156,90.42256697,27.1,0.45,18.7,27.8,29.9,21.2,73.2,3.9,166.1,83
2023-03-12 12:00:00,23.7846443,90.39900998,41.3,1.01,75.2,19.8,36.3,32.0,53.1,1.9,195.3,115
2023-03-12 13:00:00,23.71851798,90.36692851,20.7,3.66,21.2,7.5,21.5,14.2,94.9,7.9,51.1,69
2023-03-12 14:00:00,23.84590573,90.35895983,5.1,2.97,46.5,22.9,27.4,26.0,61.8,2.9,254.8,21
2023-03-12 15:00:00,23.88002209,90.37358811,19.0,1.78,72.3,3.9,36.5,40.5,77.4,1.1,317.9,66
2023-03-12 16:00:00,23.76265456,90.4078346,28.7,1.17,8.5,4.1,43.4,17.0,94.1,1.5,100.1,86
2023-03-12 17:00:00,23.86788363,90.4333104,6.9,2.1,14.5,7.5,21.4,19.6,85.6,1.4,64.9,29
2023-03-12 18:00:00,23.81779095,90.36417134,10.0,0.92,28.9,3.0,36.6,29.1,36.8,9.2,273.8,42
2023-03-12 19:00:00,23.78117601,90.44241833,7.8,1.04,12.3,14.3,19.2,26.4,73.9,3.8,66.1,33
2023-03-12 20:00:00,23.86244619,90.39785963,76.1,0.71,54.3,11.4,127.4,27.8,82.0,3.9,14.9,162
2023-03-12 21:00:00,23.85756185,90.40042113,5.2,2.31,22.5,9.5,79.7,28.9,82.8,3.5,222.9,22
2023-03-12 22:00:00,23.88806595,90.35312372,42.1,1.97,26.4,20.2,45.0,30.1,42.7,3.1,86.3,117
2023-03-12 23:00:00,23.88812713,90.44695505,4.3,1.25,22.6,7.6,94.0,33.9,51.9,1.7,61.9,18
2023-03-13 00:00:00,23.83944533,90.35606495,87.5,2.85,66.3,4.8,40.3,28.3,84.9,0.9,353.4,168
2023-03-13 01:00:00,23.88251075,90.37901098,7.2,1.93,9.9,7.2,122.1,23.1,49.8,3.3,105.1,30
2023-03-13 02:00:00,23.71096656,90.41321202,23.0,1.83,68.6,5.2,101.4,30.4,59.0,7.8,325.2,74
2023-03-13 03:00:00,23.73795283,90.41415514,6.8,1.45,242.2,6.2,112.1,40.2,95.0,3.1,64.2,28
2023-03-13 04:00:00,23.76123768,90.39278193,9.9,0.48,43.3,20.3,116.2,23.9,64.0,5.9,294.8,41
2023-03-13 05:00:00,23.85855797,90.43689952,58.9,0.83,45.7,3.3,80.5,17.2,50.5,0.4,180.7,153
2023-03-13 06:00:00,23.70860484,90.38327659,78.2,1.42,230.9,8.5,78.5,33.9,47.4,3.2,28.3,163
2023-03-13 07:00:00,23.85158377,90.36548482,29.5,1.27,227.5,26.7,62.2,24.0,71.7,1.6,264.1,88
2023-03-13 08:00:00,23.83410244,90.35417827,42.4,1.9,39.4,26.8,99.3,7.6,38.3,1.0,321.1,118
2023-03-13 09:00:00,23.87557632,90.36363127,51.9,0.85,186.8,8.1,34.2,31.8,60.1,6.7,58.7,141
2023-03-13 10:00:00,23.70944073,90.44550874,12.3,1.21,105.2,56.6,59.5,20.7,71.7,1.8,261.2,51
2023-03-13 11:00:00,23.82428938,90.38100987,7.3,1.48,119.0,6.0,52.3,24.3,91.0,3.8,160.2,30
2023-03-13 12:00:00,23.71997354,90.4156823,20.8,1.3,36.3,10.1,76.1,27.7,78.4,2.3,271.4,69
2023-03-13 13:00:00,23.71127818,90.44686904,12.3,1.04,99.6,4.9,57.1,26.5,50.7,0.7,257.0,51
2023-03-13 14:00:00,23.8895152,90.43856949,19.5,0.46,32.2,17.6,13.0,30.7,88.6,4.2,9.6,67
2023-03-13 15:00:00,23.74447756,90.40044005,22.1,0.25,20.1,88.6,25.3,21.5,59.0,1.9,64.3,72
2023-03-13 16:00:00,23.73782485,90.35844784,7.8,0.82,29.1,51.9,23.8,29.1,40.3,4.7,169.6,33
2023-03-13 17:00:00,23.87494464,90.42190585,20.3,1.09,13.1,17.1,25.6,22.9,61.6,1.2,336.1,68
2023-03-13 18:00:00,23.76250367,90.36318714,21.3,0.53,7.4,8.9,63.1,30.9,93.8,1.6,123.1,70
2023-03-13 19:00:00,23.86945088,90.36479283,18.7,1.29,16.2,10.4,14.5,29.9,68.3,3.7,226.4,65
2023-03-13 20:00:00,23.83403667,90.4379445,7.0,2.71,12.4,25.3,92.2,17.5,65.3,1.3,4.4,29
2023-03-13 21:00:00,23.73791611,90.41670161,33.8,2.66,16.4,21.8,88.9,33.7,95.0,4.2,256.0,97
2023-03-13 22:00:00,23.80391339,90.44303157,24.8,1.53,68.8,11.8,70.4,20.7,36.4,0.3,217.1,78
2023-03-13 23:00:00,23.83217854,90.44582437,31.8,2.82,155.7,12.8,104.3,31.5,39.3,0.9,257.5,93
2023-03-14 00:00:00,23.84456528,90.39603826,85.1,0.8,31.3,27.0,68.6,27.9,32.7,2.7,325.7,166
2023-03-14 01:00:00,23.79639043,90.41690336,29.3,0.93,81.8,28.7,82.4,39.7,72.5,3.9,52.7,87
2023-03-14 02:00:00,23.77101727,90.41549407,14.6,2.08,67.2,4.0,176.8,23.2,68.3,2.8,94.2,56
2023-03-14 03:00:00,23.88977522,90.36127317,11.2,1.07,355.7,13.3,86.8,22.2,95.0,3.6,358.5,47
2023-03-14 04:00:00,23.78348715,90.41190711,60.1,0.89,180.4,18.9,146.0,24.8,69.9,1.8,56.3,153
2023-03-14 05:00:00,23.83841433,90.36106876,36.0,5.29,221.7,7.4,58.9,22.6,56.9,0.3,259.4,102
2023-03-14 06:00:00,23.86741201,90.43558655,99.1,1.22,193.2,32.1,139.3,31.4,65.0,2.0,261.0,174
2023-03-14 07:00:00,23.73376755,90.44283068,5.2,3.9,117.9,12.1,76.3,12.1,67.4,2.0,245.9,22
2023-03-14 08:00:00,23.79658555,90.38889835,48.9,0.41,89.0,30.4,81.6,16.6,31.6,5.6,81.9,134
2023-03-14 09:00:00,23.81042303,90.419378,20.6,0.78,206.3,9.8,37.0,16.5,95.0,4.1,77.4,69
2023-03-14 10:00:00,23.8140131,90.41996581,21.9,1.83,158.5,15.0,80.0,32.6,75.4,1.0,239.9,72
2023-03-14 11:00:00,23.72980602,90.35501441,13.9,1.27,50.6,13.0,56.0,38.7,69.2,0.2,67.1,55
2023-03-14 12:00:00,23.70518069,90.3663179,42.8,0.33,35.1,40.2,94.9,24.2,77.3,2.3,238.2,119
2023-03-14 13:00:00,23.83301369,90.43857933,30.8,0.96,34.8,20.9,45.9,23.6,79.2,1.6,177.3,90
2023-03-14 14:00:00,23.82428236,90.36981151,6.2,8.61,55.9,10.4,50.6,25.6,62.2,7.4,139.2,26
2023-03-14 15:00:00,23.84003899,90.42582232,19.2,1.74,50.9,10.3,25.7,34.3,52.4,5.7,108.1,66
2023-03-14 16:00:00,23.7446078,90.40918881,19.7,1.94,52.9,11.3,36.8,17.6,77.0,0.7,341.1,67
2023-03-14 17:00:00,23.76754427,90.4213788,11.4,0.7,12.2,12.9,42.7,26.9,72.7,4.0,182.9,47
2023-03-14 18:00:00,23.81408192,90.36487582,27.6,1.57,16.8,6.0,33.9,32.8,48.8,3.6,202.1,84
2023-03-14 19:00:00,23.7115374,90.43044506,10.4,1.29,11.8,10.1,33.5,29.0,93.4,3.5,341.7,43
2023-03-14 20:00:00,23.74129952,90.38659415,2.0,2.79,12.4,32.7,21.3,26.5,70.9,12.2,235.4,8
2023-03-14 21:00:00,23.87615913,90.44882529,17.1,3.19,45.6,33.1,55.1,33.0,79.6,2.4,344.8,61
2023-03-14 22:00:00,23.73083866,90.39330879,13.6,2.01,27.6,4.0,32.7,3.4,92.8,4.4,38.3,54
2023-03-14 23:00:00,23.7328376,90.38177305,21.2,1.48,92.8,3.4,80.9,30.4,65.4,4.8,304.8,70
2023-03-15 00:00:00,23.84421965,90.36430851,45.0,0.48,32.0,9.2,53.4,19.8,71.3,3.3,120.7,124
2023-03-15 01:00:00,23.87669502,90.35700949,3.3,0.29,93.6,3.4,69.4,10.4,81.2,7.3,291.8,14
2023-03-15 02:00:00,23.89419119,90.43815781,23.9,1.39,66.9,4.5,53.8,29.1,50.5,2.9,308.0,76
2023-03-15 03:00:00,23.8672625,90.36220855,14.8,2.4,32.3,15.5,210.5,36.0,66.1,4.6,97.7,57
2023-03-15 04:00:00,23.84246997,90.43804076,11.2,3.72,60.6,12.0,81.4,23.9,67.5,1.4,147.2,47
2023-03-15 05:00:00,23.87724822,90.40503135,29.4,0.7,134.9,3.4,94.0,32.6,45.9,0.9,261.4,87
2023-03-15 06:00:00,23.80023955,90.41622949,60.5,0.5,371.3,27.4,122.5,37.9,95.0,3.7,35.7,154
2023-03-15 07:00:00,23.75827551,90.43069083,39.6,2.47,89.2,7.5,222.2,35.5,36.9,2.4,272.0,111
2023-03-15 08:00:00,23.84403435,90.40418151,17.9,0.71,94.3,8.8,67.3,38.1,39.0,2.6,39.8,63
2023-03-15 09:00:00,23.78135173,90.399251,20.3,0.48,130.0,22.2,37.9,30.9,91.3,2.0,329.2,68
2023-03-15 10:00:00,23.77525502,90.42827781,50.1,0.96,60.2,15.6,76.5,25.6,79.3,4.6,99.5,137
2023-03-15 11:00:00,23.78515854,90.39159363,28.9,0.97,48.0,11.0,24.0,12.2,44.5,2.9,207.2,86
2023-03-15 12:00:00,23.82501512,90.35786127,10.3,2.98,46.4,9.8,26.2,23.0,77.1,9.9,42.2,43
2023-03-15 13:00:00,23.88045928,90.41305956,10.4,2.64,29.9,17.6,65.3,18.3,94.4,2.8,97.0,43
2023-03-15 14:00:00,23.89040416,90.35352596,4.3,0.72,11.6,8.2,27.1,42.4,64.4,3.4,145.4,18
2023-03-15 15:00:00,23.83085958,90.40994319,10.0,4.21,16.7,12.6,25.7,23.6,95.0,4.9,175.3,42
2023-03-15 16:00:00,23.70719318,90.40107308,3.6,1.44,24.8,6.3,37.4,26.0,30.5,3.7,0.0,15
2023-03-15 17:00:00,23.78149073,90.38051105,63.4,2.72,29.9,29.4,41.4,29.4,78.9,0.9,319.9,155
2023-03-15 18:00:00,23.72596522,90.38452417,6.2,3.72,38.5,38.1,22.3,25.3,88.3,2.2,2.8,26
2023-03-15 19:00:00,23.81164479,90.39549787,30.5,1.12,41.7,12.9,82.4,38.6,82.8,1.3,278.5,90
2023-03-15 20:00:00,23.77909673,90.3991274,46.2,2.16,11.4,9.6,64.6,20.0,60.9,3.6,169.4,127
2023-03-15 21:00:00,23.84750875,90.39244578,17.7,0.99,15.7,24.3,108.0,26.6,59.2,3.1,188.6,63
2023-03-15 22:00:00,23.82022692,90.38921876,14.3,2.77,19.7,17.2,61.4,19.1,73.9,4.7,75.0,56
2023-03-15 23:00:00,23.7365732,90.38239845,4.5,1.43,33.6,9.1,49.6,14.4,81.3,5.2,218.7,19
2023-03-16 00:00:00,23.73070582,90.41475728,15.8,2.87,41.0,26.0,44.8,20.1,77.0,1.3,193.4,59
2023-03-16 01:00:00,23.72002597,90.3909309,71.7,4.38,60.7,7.7,29.5,24.7,85.8,5.1,59.1,159
2023-03-16 02:00:00,23.84851636,90.38176585,29.4,1.67,48.4,5.6,134.5,21.6,44.6,5.7,85.7,87
2023-03-16 03:00:00,23.76643211,90.44027134,24.3,1.31,153.7,9.5,97.6,19.5,60.4,1.1,24.1,77
2023-03-16 04:00:00,23.78806437,90.36817805,65.5,1.51,51.7,31.6,65.9,13.7,46.2,3.4,23.9,156
2023-03-16 05:00:00,23.78557111,90.36452252,51.2,0.18,59.3,12.8,30.9,24.3,57.3,6.4,5.0,140
2023-03-16 06:00:00,23.83179657,90.42766574,25.5,1.02,143.9,5.6,39.9,13.0,85.3,2.1,79.4,79
2023-03-16 07:00:00,23.70921942,90.36156775,29.3,2.35,177.1,9.7,33.2,31.1,67.2,2.6,244.7,87
2023-03-16 08:00:00,23.77097504,90.37713013,13.7,2.73,78.3,25.4,157.1,25.7,95.0,3.4,113.8,54
2023-03-16 09:00:00,23.71936823,90.38508785,18.7,0.85,133.0,14.4,80.8,13.3,68.9,2.9,123.4,65
2023-03-16 10:00:00,23.70969905,90.378634,,,,,,22.5,66.2,3.0,47.5,65
2023-03-16 11:00:00,23.71633755,90.42344315,32.9,1.04,204.5,10.4,104.5,19.0,67.1,4.0,207.2,95
2023-03-16 12:00:00,23.78426699,90.36976115,8.2,2.66,83.5,28.6,25.1,27.6,52.2,4.2,123.2,34
2023-03-16 13:00:00,23.83880687,90.4189675,23.0,7.05,121.0,21.8,58.3,35.7,63.8,2.5,243.5,74
2023-03-16 14:00:00,23.79260453,90.37917656,6.4,2.34,25.3,4.7,29.1,10.0,87.6,7.8,266.9,27
2023-03-16 15:00:00,23.74893169,90.43566792,7.5,0.85,58.8,19.5,36.4,25.9,67.3,1.3,210.5,31
2023-03-16 16:00:00,23.83024224,90.43759318,10.7,1.3,40.7,17.9,28.9,23.7,49.1,4.6,99.4,45
2023-03-16 17:00:00,23.740415,90.37788797,2.5,3.83,20.2,37.8,37.3,30.4,46.5,0.2,183.1,10
2023-03-16 18:00:00,23.77572272,90.40966338,6.0,0.58,10.8,13.8,30.7,26.7,56.0,2.7,90.7,25
2023-03-16 19:00:00,23.89039083,90.43113275,4.5,0.82,11.6,25.3,43.6,19.0,66.5,0.2,325.0,19
2023-03-16 20:00:00,23.86587291,90.35731197,10.0,2.24,21.0,16.6,53.3,22.4,88.9,2.8,275.9,42
2023-03-16 21:00:00,23.88270759,90.40685527,2.6,3.22,11.7,5.5,40.1,18.6,38.2,3.7,177.5,11
2023-03-16 22:00:00,23.73164292,90.44764478,26.5,1.85,28.9,29.1,141.7,33.6,58.6,2.0,347.6,81
2023-03-16 23:00:00,23.82415368,90.386284,36.2,0.83,81.8,20.2,53.9,25.2,67.9,2.6,196.8,103
2023-03-17 00:00:00,23.7619884,90.42282718,21.4,2.01,91.7,7.9,112.0,40.2,28.3,4.4,118.3,71
2023-03-17 01:00:00,23.86328868,90.42962591,29.3,1.75,15.5,14.5,78.1,24.5,48.3,0.0,34.4,87
2023-03-17 02:00:00,23.79090161,90.42434397,12.8,1.73,34.6,52.5,53.8,19.3,51.4,1.7,195.7,52
2023-03-17 03:00:00,23.84728617,90.44495973,5.7,1.35,284.6,8.7,70.2,12.9,49.1,6.5,309.7,24
2023-03-17 04:00:00,23.76234511,90.42674735,25.1,1.56,185.3,22.5,67.8,10.6,68.8,0.9,312.0,78
2023-03-17 05:00:00,23.71371925,90.44332034,42.6,0.9,66.2,6.5,125.1,12.3,61.8,1.5,217.6,118
2023-03-17 06:00:00,23.85043734,90.37309707,10.5,8.25,57.0,7.0,88.8,27.1,53.9,0.3,141.6,44
2023-03-17 07:00:00,23.82042046,90.40912953,19.8,1.41,57.4,23.2,152.6,29.1,73.6,1.7,234.1,67
2023-03-17 08:00:00,23.87331976,90.38783063,19.4,2.2,119.2,16.4,38.2,12.4,95.0,2.4,274.4,66
2023-03-17 09:00:00,23.72312495,90.42225781,210.9,1.12,244.3,10.9,18.8,32.2,95.0,11.9,148.2,261
