model,feature,importance
Ridge,so2_ppb_rollmean_6,-0.3958819449392475
Ridge,so2_ppb_rollmean_24,0.1304812354604174
Ridge,so2_ppb_rollmean_24,0.1304812354595079
Ridge,o3_ppb_rollmean_3,0.21487291684285725
Ridge,o3_ppb_rollmean_3,0.21487291683558132
Ridge,o3_ppb_rollmean_6,1.1867357182120493
Ridge,o3_ppb_rollmean_6,1.186735718212049
Ridge,o3_ppb_rollmean_24,0.15831854598125392
Ridge,o3_ppb_rollmean_24,0.158318545981254
Ridge,temperature_c_rollmean_3,0.2767173494847635
Ridge,temperature_c_rollmean_3,0.2767173494852183
Ridge,temperature_c_rollmean_6,0.031757165767168534
Ridge,temperature_c_rollmean_6,0.03175716576716854
Ridge,temperature_c_rollmean_24,0.10844229900369877
Ridge,temperature_c_rollmean_24,0.10844229900369878
Ridge,relative_humidity_rollmean_3,-0.01679228792014013
Ridge,relative_humidity_rollmean_3,-0.016792287919230636
Ridge,relative_humidity_rollmean_6,-0.13022754493863992
Ridge,relative_humidity_rollmean_6,-0.13022754493773042
Ridge,relative_humidity_rollmean_24,-0.03167417698507669
Ridge,relative_humidity_rollmean_24,-0.03167417698416718
Ridge,wind_speed_ms_rollmean_3,0.14595352433087544
Ridge,wind_speed_ms_rollmean_3,0.1459535243313303
Ridge,wind_speed_ms_rollmean_6,-0.030876021949746556
Ridge,wind_speed_ms_rollmean_6,-0.030876021949746573
Ridge,wind_speed_ms_rollmean_24,0.22182920475137222
Ridge,wind_speed_ms_rollmean_24,0.22182920475091747
Ridge,wind_direction_deg_rollmean_3,-0.013798523266211614
Ridge,wind_direction_deg_rollmean_3,-0.01379852326712111
Ridge,wind_direction_deg_rollmean_6,0.07040852569126806
Ridge,wind_direction_deg_rollmean_6,0.0704085256912681
Ridge,wind_direction_deg_rollmean_24,-0.12940781877653074
Ridge,wind_direction_deg_rollmean_24,-0.1294078187765307
Ridge,temperature_c_x_relative_humidity,0.04235758773903279
Ridge,temperature_c_x_relative_humidity,0.04235758773948752
Lasso,latitude,-0.3945155089643974
Lasso,longitude,-0.3828732343009463
Lasso,pm25_ugm3,0.4231438825546224
Lasso,co_ppm,-0.9977744982977929
Lasso,no2_ppb,2.2505074694669323
Lasso,so2_ppb,-1.0136327175253759
Lasso,o3_ppb,1.55249320708737
Lasso,temperature_c,-0.4370647004448362
Lasso,relative_humidity,0.8540381344755439
Lasso,wind_speed_ms,-0.0
Lasso,wind_direction_deg,-0.27791426468744884
Lasso,calibration_factor,-1.5036253464123437
Lasso,pm25_ugm3_lag1,1.1033642498108571
Lasso,pm25_ugm3_lag1,6.097587727954617e-16
Lasso,pm25_ugm3_lag3,-0.0
Lasso,pm25_ugm3_lag3,-0.0
Lasso,pm25_ugm3_lag6,-0.5651082382472429
Lasso,pm25_ugm3_lag6,-6.097587727954617e-16
Lasso,pm25_ugm3_lag24,1.1667686585275288
Lasso,pm25_ugm3_lag24,0.0
Lasso,co_ppm_lag1,0.4018564110446104
Lasso,co_ppm_lag1,0.0
Lasso,co_ppm_lag3,0.31467799491511883
Lasso,co_ppm_lag3,0.0
Lasso,co_ppm_lag6,0.5905451124616936
Lasso,co_ppm_lag6,0.0
Lasso,co_ppm_lag24,0.9295833302342095
Lasso,co_ppm_lag24,0.0
Lasso,no2_ppb_lag1,0.16801966060093615
Lasso,no2_ppb_lag1,3.570090224139232e-16
Lasso,no2_ppb_lag3,-0.0
Lasso,no2_ppb_lag3,-0.0
Lasso,no2_ppb_lag6,-0.8715703500383895
Lasso,no2_ppb_lag6,-4.833838976046925e-16
Lasso,no2_ppb_lag24,2.084934807236858
Lasso,no2_ppb_lag24,8.87783498215154e-16
Lasso,so2_ppb_lag1,-0.1251406107458195
Lasso,so2_ppb_lag1,-0.0
Lasso,so2_ppb_lag3,-0.015019482219017395
Lasso,so2_ppb_lag3,-1.4217173458961536e-16
Lasso,so2_ppb_lag6,1.1100173090557273
Lasso,so2_ppb_lag6,0.0
Lasso,so2_ppb_lag24,-0.24368221800847825
Lasso,so2_ppb_lag24,-7.614086230243848e-16
Lasso,o3_ppb_lag1,0.47380475218074
Lasso,o3_ppb_lag1,0.0
Lasso,o3_ppb_lag3,0.9297539015295739
Lasso,o3_ppb_lag3,0.0
Lasso,o3_ppb_lag6,-0.0
Lasso,o3_ppb_lag6,-0.0
Lasso,o3_ppb_lag24,2.7788779557016148
Lasso,o3_ppb_lag24,4.780129654090847e-15
Lasso,temperature_c_lag1,-0.37558715274915655
Lasso,temperature_c_lag1,-0.0
Lasso,temperature_c_lag3,-0.21488533650741548
Lasso,temperature_c_lag3,-1.0141583734059233e-15
Lasso,temperature_c_lag6,0.2744991170946969
Lasso,temperature_c_lag6,0.0
Lasso,temperature_c_lag24,-0.0
Lasso,temperature_c_lag24,-0.0
Lasso,relative_humidity_lag1,-0.7112272210249608
Lasso,relative_humidity_lag1,-4.075589724902309e-16
Lasso,relative_humidity_lag3,0.03512860607921321
Lasso,relative_humidity_lag3,3.5416558772213085e-15
Lasso,relative_humidity_lag6,0.33074154781317644
Lasso,relative_humidity_lag6,1.5480922210869234e-16
Lasso,relative_humidity_lag24,-0.05843136460137824
Lasso,relative_humidity_lag24,-2.559091222613077e-16
Lasso,wind_speed_ms_lag1,-0.6587444951817271
Lasso,wind_speed_ms_lag1,-1.5796859398846163e-17
Lasso,wind_speed_ms_lag3,-0.09702832763052817
Lasso,wind_speed_ms_lag3,-4.581089225665387e-16
Lasso,wind_speed_ms_lag6,-0.07609080667371537
Lasso,wind_speed_ms_lag6,-0.0
Lasso,wind_speed_ms_lag24,-0.08314088541403764
Lasso,wind_speed_ms_lag24,-8.625085231770002e-16
Lasso,wind_direction_deg_lag1,-0.1353157866594234
Lasso,wind_direction_deg_lag1,-5.3709321956076936e-17
Lasso,wind_direction_deg_lag3,0.0
Lasso,wind_direction_deg_lag3,0.0
Lasso,wind_direction_deg_lag6,1.2236752139944065
Lasso,wind_direction_deg_lag6,5.370932195607695e-17
Lasso,wind_direction_deg_lag24,0.3593950914222577
Lasso,wind_direction_deg_lag24,2.1031938603623766e-14
Lasso,pm25_ugm3_rollmean_3,0.46685707859752174
Lasso,pm25_ugm3_rollmean_3,0.0
Lasso,pm25_ugm3_rollmean_6,0.03033937554994231
Lasso,pm25_ugm3_rollmean_6,6.097587727954617e-16
Lasso,pm25_ugm3_rollmean_24,-0.0002379923738603345
Lasso,pm25_ugm3_rollmean_24,-0.0
Lasso,co_ppm_rollmean_3,0.10309969107260887
Lasso,co_ppm_rollmean_3,0.0
Lasso,co_ppm_rollmean_6,0.3644220466709133
Lasso,co_ppm_rollmean_6,6.097587727954615e-16
Lasso,co_ppm_rollmean_24,-0.5701281224014673
Lasso,co_ppm_rollmean_24,-6.603087228717694e-16
Lasso,no2_ppb_rollmean_3,2.607719317333657
Lasso,no2_ppb_rollmean_3,0.0
Lasso,no2_ppb_rollmean_6,-0.14669537900928117
Lasso,no2_ppb_rollmean_6,-6.855836979099233e-16
Lasso,no2_ppb_rollmean_24,0.0
Lasso,no2_ppb_rollmean_24,0.0
Lasso,so2_ppb_rollmean_3,0.5269746985741057
Lasso,so2_ppb_rollmean_3,6.350337478336156e-16
Lasso,so2_ppb_rollmean_6,-0.8521511497774684
Lasso,so2_ppb_rollmean_6,-3.3173404737576933e-16
Lasso,so2_ppb_rollmean_24,0.4459024799073453
Lasso,so2_ppb_rollmean_24,0.0
Lasso,o3_ppb_rollmean_3,0.909519579125405
Lasso,o3_ppb_rollmean_3,0.0
Lasso,o3_ppb_rollmean_6,3.2707494336729983
Lasso,o3_ppb_rollmean_6,0.0
Lasso,o3_ppb_rollmean_24,0.21953980855974004
Lasso,o3_ppb_rollmean_24,0.0
Lasso,temperature_c_rollmean_3,0.5619061025933898
Lasso,temperature_c_rollmean_3,5.339338476810002e-16
Lasso,temperature_c_rollmean_6,0.1359864056376855
Lasso,temperature_c_rollmean_6,0.0
Lasso,temperature_c_rollmean_24,0.34850111487794827
Lasso,temperature_c_rollmean_24,3.570090224139232e-16
Lasso,relative_humidity_rollmean_3,-0.005176839248383019
Lasso,relative_humidity_rollmean_3,-1.4564704365736157e-15
Lasso,relative_humidity_rollmean_6,-0.33317505741183456
Lasso,relative_humidity_rollmean_6,-1.4691079240926927e-15
Lasso,relative_humidity_rollmean_24,-0.06418588558791673
Lasso,relative_humidity_rollmean_24,-1.3427330489019234e-15
Lasso,wind_speed_ms_rollmean_3,0.4816722466844916
Lasso,wind_speed_ms_rollmean_3,0.0
Lasso,wind_speed_ms_rollmean_6,-0.0
Lasso,wind_speed_ms_rollmean_6,-0.0
Lasso,wind_speed_ms_rollmean_24,0.748544379955155
Lasso,wind_speed_ms_rollmean_24,6.097587727954617e-16
Lasso,wind_direction_deg_rollmean_3,-0.00345000576403194
Lasso,wind_direction_deg_rollmean_3,-6.350337478336156e-16
Lasso,wind_direction_deg_rollmean_6,0.1942395156864125
Lasso,wind_direction_deg_rollmean_6,3.3173404737576933e-16
Lasso,wind_direction_deg_rollmean_24,-0.3736400915099828
Lasso,wind_direction_deg_rollmean_24,-0.0
Lasso,temperature_c_x_relative_humidity,0.0
Lasso,temperature_c_x_relative_humidity,0.0
Lasso,pm25_ugm3_lag1,0.060492011053122734
Lasso,pm25_ugm3_lag1,1.1152582735585387e-15
Lasso,pm25_ugm3_lag3,-0.1263701612642733
Lasso,pm25_ugm3_lag3,-1.0394333484440772e-15
Lasso,pm25_ugm3_lag6,-0.7214299076561458
Lasso,pm25_ugm3_lag6,-1.1152582735585387e-15
Lasso,pm25_ugm3_lag24,0.04218497138422361
Lasso,pm25_ugm3_lag24,2.5590912226130776e-16
Lasso,co_ppm_lag1,0.004318188644187698
Lasso,co_ppm_lag1,6.097587727954617e-16
Lasso,co_ppm_lag3,1.887585135199556e-05
Lasso,co_ppm_lag3,0.0
Lasso,co_ppm_lag6,0.024836012893342075
Lasso,co_ppm_lag6,0.0
Lasso,co_ppm_lag24,0.05087406030301007
Lasso,co_ppm_lag24,0.0
Lasso,no2_ppb_lag1,0.016036651586981414
Lasso,no2_ppb_lag1,1.6081202868025388e-15
Lasso,no2_ppb_lag3,-0.9663683637858022
Lasso,no2_ppb_lag3,-0.0
Lasso,no2_ppb_lag6,-1.2150548344848637
Lasso,no2_ppb_lag6,-1.4849047834915388e-16
Lasso,no2_ppb_lag24,0.0
Lasso,no2_ppb_lag24,0.0
Lasso,so2_ppb_lag1,-0.04312447598021587
Lasso,so2_ppb_lag1,-6.603087228717694e-16
Lasso,so2_ppb_lag3,-0.0004198011302973369
Lasso,so2_ppb_lag3,-0.0
Lasso,so2_ppb_lag6,0.39512051627561623
Lasso,so2_ppb_lag6,0.0
Lasso,so2_ppb_lag24,-0.05485268840443299
Lasso,so2_ppb_lag24,-0.0
Lasso,o3_ppb_lag1,0.0010949413652110238
Lasso,o3_ppb_lag1,8.18277316860231e-16
Lasso,o3_ppb_lag3,0.0002895352706684446
Lasso,o3_ppb_lag3,2.5590912226130776e-16
Lasso,o3_ppb_lag6,-1.0078043917874868
Lasso,o3_ppb_lag6,-0.0
Lasso,o3_ppb_lag24,0.0010225455514842685
Lasso,o3_ppb_lag24,6.603087228717694e-16
Lasso,temperature_c_lag1,-0.7005424685204075
Lasso,temperature_c_lag1,-0.0
Lasso,temperature_c_lag3,-0.5792118823881406
Lasso,temperature_c_lag3,-2.5590912226130776e-16
Lasso,temperature_c_lag6,0.33154281373872896
Lasso,temperature_c_lag6,0.0
Lasso,temperature_c_lag24,-0.13114787331786132
Lasso,temperature_c_lag24,-3.3173404737576933e-16
Lasso,relative_humidity_lag1,-0.0002339464173767293
Lasso,relative_humidity_lag1,-0.0
Lasso,relative_humidity_lag3,0.10580816647759059
Lasso,relative_humidity_lag3,3.917621130913847e-16
Lasso,relative_humidity_lag6,0.2177944347647628
Lasso,relative_humidity_lag6,3.0645907233761547e-16
Lasso,relative_humidity_lag24,-0.019406960551917613
Lasso,relative_humidity_lag24,-5.086588726428462e-16
Lasso,wind_speed_ms_lag1,-0.1277336641967535
Lasso,wind_speed_ms_lag1,-0.0
Lasso,wind_speed_ms_lag3,-0.0744715486324221
Lasso,wind_speed_ms_lag3,-9.13058473253308e-16
Lasso,wind_speed_ms_lag6,-0.19221194090858873
Lasso,wind_speed_ms_lag6,-3.1593718797692315e-18
Lasso,wind_speed_ms_lag24,-0.18151920491544168
Lasso,wind_speed_ms_lag24,-1.418557974016385e-15
Lasso,wind_direction_deg_lag1,-0.000260772840852161
Lasso,wind_direction_deg_lag1,-1.5480922210869234e-16
Lasso,wind_direction_deg_lag3,0.0
Lasso,wind_direction_deg_lag3,0.0
Lasso,wind_direction_deg_lag6,0.0174525758755923
Lasso,wind_direction_deg_lag6,2.8118409729946166e-16
Lasso,wind_direction_deg_lag24,0.10290090121610643
Lasso,wind_direction_deg_lag24,8.625085231769999e-16
Lasso,pm25_ugm3_rollmean_3,0.0
Lasso,pm25_ugm3_rollmean_3,0.0
Lasso,pm25_ugm3_rollmean_6,0.0
Lasso,pm25_ugm3_rollmean_6,0.0
Lasso,pm25_ugm3_rollmean_24,-0.4849743044286096
Lasso,pm25_ugm3_rollmean_24,-0.0
Lasso,co_ppm_rollmean_3,0.0
Lasso,co_ppm_rollmean_3,0.0
Lasso,co_ppm_rollmean_6,0.09610594985579497
Lasso,co_ppm_rollmean_6,4.075589724902308e-16
Lasso,co_ppm_rollmean_24,-0.2059101666089991
Lasso,co_ppm_rollmean_24,-6.603087228717694e-16
Lasso,no2_ppb_rollmean_3,0.0
Lasso,no2_ppb_rollmean_3,0.0
Lasso,no2_ppb_rollmean_6,-0.3420022593959654
Lasso,no2_ppb_rollmean_6,-0.0
Lasso,no2_ppb_rollmean_24,0.012630697792008051
Lasso,no2_ppb_rollmean_24,6.603087228717695e-16
Lasso,so2_ppb_rollmean_3,0.5036217413199228
Lasso,so2_ppb_rollmean_3,4.581089225665386e-16
Lasso,so2_ppb_rollmean_6,-0.6549148255987317
Lasso,so2_ppb_rollmean_6,-2.306341472231539e-16
Lasso,so2_ppb_rollmean_24,0.051020769242399955
Lasso,so2_ppb_rollmean_24,1.6460327493597697e-15
Lasso,o3_ppb_rollmean_3,0.0
Lasso,o3_ppb_rollmean_3,0.0
Lasso,o3_ppb_rollmean_6,1.4399008848245187
Lasso,o3_ppb_rollmean_6,0.0
Lasso,o3_ppb_rollmean_24,0.39538322879928
Lasso,o3_ppb_rollmean_24,0.0
Lasso,temperature_c_rollmean_3,0.47895407692219016
Lasso,temperature_c_rollmean_3,9.130584732533079e-16
Lasso,temperature_c_rollmean_6,0.003511818087811915
Lasso,temperature_c_rollmean_6,0.0
Lasso,temperature_c_rollmean_24,0.07536177802069137
Lasso,temperature_c_rollmean_24,3.570090224139232e-16
Lasso,relative_humidity_rollmean_3,-0.04167461953128361
Lasso,relative_humidity_rollmean_3,-0.0
Lasso,relative_humidity_rollmean_6,-0.1695682214387855
Lasso,relative_humidity_rollmean_6,-0.0
Lasso,relative_humidity_rollmean_24,-0.05903828060117171
Lasso,relative_humidity_rollmean_24,-2.0535917218500005e-16
Lasso,wind_speed_ms_rollmean_3,0.0
Lasso,wind_speed_ms_rollmean_3,0.0
Lasso,wind_speed_ms_rollmean_6,-0.07178180158865008
Lasso,wind_speed_ms_rollmean_6,-0.0
Lasso,wind_speed_ms_rollmean_24,0.11782314621388926
Lasso,wind_speed_ms_rollmean_24,1.0425927203238464e-16
Lasso,wind_direction_deg_rollmean_3,-0.0
Lasso,wind_direction_deg_rollmean_3,-0.0
Lasso,wind_direction_deg_rollmean_6,0.03127820313463087
Lasso,wind_direction_deg_rollmean_6,1.800841971468462e-16
Lasso,wind_direction_deg_rollmean_24,-0.11516996669059887
Lasso,wind_direction_deg_rollmean_24,-0.0
Lasso,temperature_c_x_relative_humidity,0.0
Lasso,temperature_c_x_relative_humidity,0.0
SVR_rbf,latitude,-8.823739728086588e-05
SVR_rbf,longitude,9.241124660885891e-06
SVR_rbf,pm25_ugm3,0.0002425698901806661
SVR_rbf,co_ppm,5.0574002867531666e-05
SVR_rbf,no2_ppb,0.0014340479651275494
SVR_rbf,so2_ppb,-5.959979882813604e-05
SVR_rbf,o3_ppb,0.0015265601134703433
SVR_rbf,temperature_c,0.00010821045356241843
SVR_rbf,relative_humidity,-2.2766201365875816e-05
SVR_rbf,wind_speed_ms,-4.572727963991774e-05
SVR_rbf,wind_direction_deg,8.783733838767516e-05
SVR_rbf,calibration_factor,-6.81781021008021e-06
SVR_rbf,pm25_ugm3_lag1,0.0001678241595891583
SVR_rbf,pm25_ugm3_lag1,0.0001678241595891361
SVR_rbf,pm25_ugm3_lag3,-1.0281116510568732e-05
SVR_rbf,pm25_ugm3_lag3,-1.0281116510557631e-05
SVR_rbf,pm25_ugm3_lag6,0.00013920042161953418
SVR_rbf,pm25_ugm3_lag6,0.00013920042161953418
SVR_rbf,pm25_ugm3_lag24,-4.3866595626829156e-06
SVR_rbf,pm25_ugm3_lag24,-4.3866595626829156e-06
SVR_rbf,co_ppm_lag1,5.7003606833727626e-05
SVR_rbf,co_ppm_lag1,5.700360683374983e-05
SVR_rbf,co_ppm_lag3,-0.00011768159775230603
SVR_rbf,co_ppm_lag3,-0.00011768159775231713
SVR_rbf,co_ppm_lag6,2.9527648449656496e-05
SVR_rbf,co_ppm_lag6,2.952764844963429e-05
SVR_rbf,co_ppm_lag24,2.996971386657332e-05
SVR_rbf,co_ppm_lag24,2.996971386656222e-05
SVR_rbf,no2_ppb_lag1,0.00038610253686962583
SVR_rbf,no2_ppb_lag1,0.00038610253686962583
SVR_rbf,no2_ppb_lag3,-1.4181678892632998e-05
SVR_rbf,no2_ppb_lag3,-1.4181678892655202e-05
SVR_rbf,no2_ppb_lag6,0.00041351118499046715
SVR_rbf,no2_ppb_lag6,0.0004135111849904893
SVR_rbf,no2_ppb_lag24,0.0006974743225944269
SVR_rbf,no2_ppb_lag24,0.0006974743225944047
SVR_rbf,so2_ppb_lag1,4.351861426475923e-05
SVR_rbf,so2_ppb_lag1,4.351861426478143e-05
SVR_rbf,so2_ppb_lag3,-8.189118857826471e-06
SVR_rbf,so2_ppb_lag3,-8.18911885781537e-06
SVR_rbf,so2_ppb_lag6,-8.688453873706426e-06
SVR_rbf,so2_ppb_lag6,-8.688453873717527e-06
SVR_rbf,so2_ppb_lag24,1.1809157041897666e-05
SVR_rbf,so2_ppb_lag24,1.1809157041842155e-05
SVR_rbf,o3_ppb_lag1,0.0006798026384421729
SVR_rbf,o3_ppb_lag1,0.0006798026384421507
SVR_rbf,o3_ppb_lag3,0.0005417246708253831
SVR_rbf,o3_ppb_lag3,0.0005417246708254054
SVR_rbf,o3_ppb_lag6,4.156272224766777e-05
SVR_rbf,o3_ppb_lag6,4.156272224770108e-05
SVR_rbf,o3_ppb_lag24,0.0009171539425516628
SVR_rbf,o3_ppb_lag24,0.0009171539425517072
SVR_rbf,temperature_c_lag1,-0.0001761200098384874
SVR_rbf,temperature_c_lag1,-0.0001761200098385096
SVR_rbf,temperature_c_lag3,-3.099539703976806e-05
SVR_rbf,temperature_c_lag3,-3.099539703974585e-05
SVR_rbf,temperature_c_lag6,-2.7566914308108093e-05
SVR_rbf,temperature_c_lag6,-2.75669143081525e-05
SVR_rbf,temperature_c_lag24,-1.3212389073369302e-06
SVR_rbf,temperature_c_lag24,-1.3212389073369302e-06
SVR_rbf,relative_humidity_lag1,-3.1812845872758454e-05
SVR_rbf,relative_humidity_lag1,-3.1812845872758454e-05
SVR_rbf,relative_humidity_lag3,-2.261642515394291e-05
SVR_rbf,relative_humidity_lag3,-2.261642515394291e-05
SVR_rbf,relative_humidity_lag6,4.05277703499074e-06
SVR_rbf,relative_humidity_lag6,4.052777034946331e-06
SVR_rbf,relative_humidity_lag24,-7.426747945354917e-05
SVR_rbf,relative_humidity_lag24,-7.426747945352697e-05
SVR_rbf,wind_speed_ms_lag1,1.6224312210988412e-05
SVR_rbf,wind_speed_ms_lag1,1.6224312210988412e-05
SVR_rbf,wind_speed_ms_lag3,7.871628709910095e-06
SVR_rbf,wind_speed_ms_lag3,7.871628709943402e-06
SVR_rbf,wind_speed_ms_lag6,-6.904996027877753e-05
SVR_rbf,wind_speed_ms_lag6,-6.904996027877753e-05
SVR_rbf,wind_speed_ms_lag24,3.739160584234069e-05
SVR_rbf,wind_speed_ms_lag24,3.73916058423629e-05
SVR_rbf,wind_direction_deg_lag1,5.107789557503573e-05
SVR_rbf,wind_direction_deg_lag1,5.107789557501352e-05
SVR_rbf,wind_direction_deg_lag3,-2.9844708151460785e-05
SVR_rbf,wind_direction_deg_lag3,-2.984470815148299e-05
SVR_rbf,wind_direction_deg_lag6,-0.00030933625408934294
SVR_rbf,wind_direction_deg_lag6,-0.00030933625408935406
SVR_rbf,wind_direction_deg_lag24,-3.2605016955955524e-05
SVR_rbf,wind_direction_deg_lag24,-3.2605016956011035e-05
SVR_rbf,pm25_ugm3_rollmean_3,9.756069789887967e-05
SVR_rbf,pm25_ugm3_rollmean_3,9.756069789885746e-05
SVR_rbf,pm25_ugm3_rollmean_6,-3.348294981344591e-05
SVR_rbf,pm25_ugm3_rollmean_6,-3.348294981346811e-05
SVR_rbf,pm25_ugm3_rollmean_24,-0.0001340267684747265
SVR_rbf,pm25_ugm3_rollmean_24,-0.00013402676847474871
SVR_rbf,co_ppm_rollmean_3,-3.855758745661131e-05
SVR_rbf,co_ppm_rollmean_3,-3.855758745665572e-05
SVR_rbf,co_ppm_rollmean_6,-0.00010784987459119266
SVR_rbf,co_ppm_rollmean_6,-0.00010784987459118156
SVR_rbf,co_ppm_rollmean_24,-3.0566677006815814e-05
SVR_rbf,co_ppm_rollmean_24,-3.056667700679361e-05
SVR_rbf,no2_ppb_rollmean_3,0.0004551583868338871
SVR_rbf,no2_ppb_rollmean_3,0.0004551583868338871
SVR_rbf,no2_ppb_rollmean_6,2.3233419047097304e-05
SVR_rbf,no2_ppb_rollmean_6,2.3233419047075098e-05
SVR_rbf,no2_ppb_rollmean_24,-2.789556943980642e-05
SVR_rbf,no2_ppb_rollmean_24,-2.789556943980642e-05
SVR_rbf,so2_ppb_rollmean_3,5.008229254127583e-05
SVR_rbf,so2_ppb_rollmean_3,5.0082292541298036e-05
SVR_rbf,so2_ppb_rollmean_6,6.969785689792118e-05
SVR_rbf,so2_ppb_rollmean_6,6.969785689792118e-05
SVR_rbf,so2_ppb_rollmean_24,5.083681812300123e-05
SVR_rbf,so2_ppb_rollmean_24,5.083681812302343e-05
SVR_rbf,o3_ppb_rollmean_3,0.0013547379873832476
SVR_rbf,o3_ppb_rollmean_3,0.00135473798738327
SVR_rbf,o3_ppb_rollmean_6,0.001126641549423668
SVR_rbf,o3_ppb_rollmean_6,0.0011266415494236904
SVR_rbf,o3_ppb_rollmean_24,-0.00011176626250182231
SVR_rbf,o3_ppb_rollmean_24,-0.00011176626250186672
SVR_rbf,temperature_c_rollmean_3,1.3114095052724206e-05
SVR_rbf,temperature_c_rollmean_3,1.3114095052713103e-05
SVR_rbf,temperature_c_rollmean_6,-5.854563969039939e-05
SVR_rbf,temperature_c_rollmean_6,-5.8545639690432694e-05
SVR_rbf,temperature_c_rollmean_24,6.123502586641294e-06
SVR_rbf,temperature_c_rollmean_24,6.123502586641294e-06
SVR_rbf,relative_humidity_rollmean_3,7.345249295034328e-05
SVR_rbf,relative_humidity_rollmean_3,7.345249295039879e-05
SVR_rbf,relative_humidity_rollmean_6,4.003272420599613e-05
SVR_rbf,relative_humidity_rollmean_6,4.003272420599613e-05
SVR_rbf,relative_humidity_rollmean_24,1.6662904302289227e-05
SVR_rbf,relative_humidity_rollmean_24,1.6662904302311433e-05
SVR_rbf,wind_speed_ms_rollmean_3,-4.238507645301093e-05
SVR_rbf,wind_speed_ms_rollmean_3,-4.238507645295542e-05
SVR_rbf,wind_speed_ms_rollmean_6,-4.2841064925225324e-05
SVR_rbf,wind_speed_ms_rollmean_6,-4.284106492524753e-05
SVR_rbf,wind_speed_ms_rollmean_24,9.947495245217208e-05
SVR_rbf,wind_speed_ms_rollmean_24,9.947495245214988e-05
SVR_rbf,wind_direction_deg_rollmean_3,-5.503320861119931e-05
SVR_rbf,wind_direction_deg_rollmean_3,-5.5033208611177106e-05
SVR_rbf,wind_direction_deg_rollmean_6,-5.135565634838413e-05
SVR_rbf,wind_direction_deg_rollmean_6,-5.135565634839523e-05
SVR_rbf,wind_direction_deg_rollmean_24,4.211677232324185e-05
SVR_rbf,wind_direction_deg_rollmean_24,4.211677232326405e-05
SVR_rbf,temperature_c_x_relative_humidity,-5.412277641007046e-05
SVR_rbf,temperature_c_x_relative_humidity,-5.412277641007046e-05
SVR_rbf,pm25_ugm3_lag1,0.0001678241595891361
SVR_rbf,pm25_ugm3_lag1,0.0001678241595891361
SVR_rbf,pm25_ugm3_lag3,-1.0281116510557631e-05
SVR_rbf,pm25_ugm3_lag3,-1.0281116510535427e-05
SVR_rbf,pm25_ugm3_lag6,0.00013920042161951195
SVR_rbf,pm25_ugm3_lag6,0.00013920042161951195
SVR_rbf,pm25_ugm3_lag24,-4.386659562660711e-06
SVR_rbf,pm25_ugm3_lag24,-4.386659562660711e-06
SVR_rbf,co_ppm_lag1,5.7003606833727626e-05
SVR_rbf,co_ppm_lag1,5.700360683373873e-05
SVR_rbf,co_ppm_lag3,-0.00011768159775230603
SVR_rbf,co_ppm_lag3,-0.00011768159775229491
SVR_rbf,co_ppm_lag6,2.9527648449656496e-05
SVR_rbf,co_ppm_lag6,2.9527648449656496e-05
SVR_rbf,co_ppm_lag24,2.996971386656222e-05
SVR_rbf,co_ppm_lag24,2.9969713866551118e-05
SVR_rbf,no2_ppb_lag1,0.00038610253686962583
SVR_rbf,no2_ppb_lag1,0.00038610253686962583
SVR_rbf,no2_ppb_lag3,-1.4181678892621897e-05
SVR_rbf,no2_ppb_lag3,-1.418167889258859e-05
SVR_rbf,no2_ppb_lag6,0.0004135111849904893
SVR_rbf,no2_ppb_lag6,0.0004135111849904893
SVR_rbf,no2_ppb_lag24,0.0006974743225944047
SVR_rbf,no2_ppb_lag24,0.0006974743225944491
SVR_rbf,so2_ppb_lag1,4.351861426473702e-05
SVR_rbf,so2_ppb_lag1,4.351861426478143e-05
SVR_rbf,so2_ppb_lag3,-8.189118857826471e-06
SVR_rbf,so2_ppb_lag3,-8.189118857793164e-06
SVR_rbf,so2_ppb_lag6,-8.68845387368422e-06
SVR_rbf,so2_ppb_lag6,-8.688453873717527e-06
SVR_rbf,so2_ppb_lag24,1.1809157041875462e-05
SVR_rbf,so2_ppb_lag24,1.180915704186436e-05
SVR_rbf,o3_ppb_lag1,0.0006798026384421729
SVR_rbf,o3_ppb_lag1,0.0006798026384421286
SVR_rbf,o3_ppb_lag3,0.0005417246708253831
SVR_rbf,o3_ppb_lag3,0.000541724670825372
SVR_rbf,o3_ppb_lag6,4.156272224766777e-05
SVR_rbf,o3_ppb_lag6,4.156272224767887e-05
SVR_rbf,o3_ppb_lag24,0.0009171539425516628
SVR_rbf,o3_ppb_lag24,0.000917153942551685
SVR_rbf,temperature_c_lag1,-0.0001761200098384652
SVR_rbf,temperature_c_lag1,-0.0001761200098384652
SVR_rbf,temperature_c_lag3,-3.099539703973475e-05
SVR_rbf,temperature_c_lag3,-3.099539703976806e-05
SVR_rbf,temperature_c_lag6,-2.7566914308085887e-05
SVR_rbf,temperature_c_lag6,-2.75669143081525e-05
SVR_rbf,temperature_c_lag24,-1.3212389073591347e-06
SVR_rbf,temperature_c_lag24,-1.3212389073147256e-06
SVR_rbf,relative_humidity_lag1,-3.1812845872758454e-05
SVR_rbf,relative_humidity_lag1,-3.1812845872747354e-05
SVR_rbf,relative_humidity_lag3,-2.261642515394291e-05
